date,action,ticker,name,value,contraticker,contraname,_ticker
2010-12-13,split,ROL,ROLLINS INC,1.5,N/A,N/A,ROL
2007-12-11,split,ROL,ROLLINS INC,1.5,N/A,N/A,ROL
2005-03-11,split,ROL,ROLLINS INC,1.5,N/A,N/A,ROL
2003-03-11,split,ROL,ROLLINS INC,1.5,N/A,N/A,ROL
2005-08-29,split,ROP,ROPER TECHNOLOGIES INC,2,N/A,N/A,ROP
2015-06-12,split,ROST,ROSS STORES INC,2,N/A,N/A,ROST
2011-12-16,split,ROST,ROSS STORES INC,2,N/A,N/A,ROST
2003-12-19,split,ROST,ROSS STORES INC,2,N/A,N/A,ROST
1999-09-23,split,ROST,ROSS STORES INC,2,N/A,N/A,ROST
2005-12-05,split,RRC,RANGE RESOURCES CORP,1.5,N/A,N/A,RRC
2006-07-20,split,RS,RELIANCE INC,2,N/A,N/A,RS
1999-09-27,split,RS,RELIANCE INC,1.5,N/A,N/A,RS
2007-03-19,split,RSG,REPUBLIC SERVICES INC,1.5,N/A,N/A,RSG
2005-06-13,split,RTX,RTX CORP,2,N/A,N/A,RTX
1999-05-18,split,RTX,RTX CORP,2,N/A,N/A,RTX
2001-06-04,split,RVTY,REVVITY INC,2,N/A,N/A,RVTY
2011-08-25,split,RYN,RAYONIER INC,1.5,N/A,N/A,RYN
2005-10-18,split,RYN,RAYONIER INC,1.5,N/A,N/A,RYN
2003-06-13,split,RYN,RAYONIER INC,1.5,N/A,N/A,RYN
1999-01-26,split,SAH,SONIC AUTOMOTIVE INC,2,N/A,N/A,SAH
2013-06-14,split,SAIA,SAIA INC,1.5,N/A,N/A,SAIA
2009-08-17,split,SANM,SANMINA CORP,0.16667,N/A,N/A,SANM
2001-01-09,split,SANM,SANMINA CORP,2,N/A,N/A,SANM
2000-03-23,split,SANM,SANMINA CORP,2,N/A,N/A,SANM
1998-06-11,split,SANM,SANMINA CORP,2,N/A,N/A,SANM
2013-12-13,split,SBCF,SEACOAST BANKING CORP OF FLORIDA,0.2,N/A,N/A,SBCF
2002-07-16,split,SBCF,SEACOAST BANKING CORP OF FLORIDA,3,N/A,N/A,SBCF
2010-11-16,split,SBRA,SABRA HEALTH CARE REIT INC,0.33333,N/A,N/A,SBRA
2015-04-09,split,SBUX,STARBUCKS CORP,2,N/A,N/A,SBUX
2005-10-24,split,SBUX,STARBUCKS CORP,2,N/A,N/A,SBUX
2001-04-30,split,SBUX,STARBUCKS CORP,2,N/A,N/A,SBUX
1999-03-22,split,SBUX,STARBUCKS CORP,2,N/A,N/A,SBUX
2000-05-31,split,SCHW,SCHWAB CHARLES CORP,1.5,N/A,N/A,SCHW
1999-07-02,split,SCHW,SCHWAB CHARLES CORP,2,N/A,N/A,SCHW
1998-12-14,split,SCHW,SCHWAB CHARLES CORP,1.5,N/A,N/A,SCHW
2007-06-22,split,SEIC,SEI INVESTMENTS CO,2,N/A,N/A,SEIC
2001-03-01,split,SEIC,SEI INVESTMENTS CO,2,N/A,N/A,SEIC
2000-06-20,split,SEIC,SEI INVESTMENTS CO,3,N/A,N/A,SEIC
2025-03-31,split,SEZL,SEZZLE INC,6,N/A,N/A,SEZL
2023-05-11,split,SEZL,SEZZLE INC,0.02632,N/A,N/A,SEZL
2026-02-27,split,SF,STIFEL FINANCIAL CORP,1.5,N/A,N/A,SF
2020-12-17,split,SF,STIFEL FINANCIAL CORP,1.5,N/A,N/A,SF
2011-04-06,split,SF,STIFEL FINANCIAL CORP,1.5,N/A,N/A,SF
2008-06-13,split,SF,STIFEL FINANCIAL CORP,1.5,N/A,N/A,SF
2004-09-16,split,SF,STIFEL FINANCIAL CORP,1.33333,N/A,N/A,SF
2026-08-21,split,SFBS,SERVISFIRST BANCSHARES INC,2,N/A,N/A,SFBS
2016-12-21,split,SFBS,SERVISFIRST BANCSHARES INC,2,N/A,N/A,SFBS
2014-07-17,split,SFBS,SERVISFIRST BANCSHARES INC,3,N/A,N/A,SFBS
2018-02-09,split,SFNC,SIMMONS FIRST NATIONAL CORP,2,N/A,N/A,SFNC
2003-05-02,split,SFNC,SIMMONS FIRST NATIONAL CORP,2,N/A,N/A,SFNC
2020-11-24,split,SGI,SOMNIGROUP INTERNATIONAL INC,4,N/A,N/A,SGI
2018-10-12,split,SHOO,STEVEN MADDEN LTD,1.5,N/A,N/A,SHOO
2013-10-02,split,SHOO,STEVEN MADDEN LTD,1.5,N/A,N/A,SHOO
2011-06-01,split,SHOO,STEVEN MADDEN LTD,1.5,N/A,N/A,SHOO
2010-05-03,split,SHOO,STEVEN MADDEN LTD,1.5,N/A,N/A,SHOO
2006-05-26,split,SHOO,STEVEN MADDEN LTD,1.5,N/A,N/A,SHOO
2021-04-01,split,SHW,SHERWIN WILLIAMS CO,3,N/A,N/A,SHW
2007-02-21,split,SIGI,SELECTIVE INSURANCE GROUP INC,2,N/A,N/A,SIGI
2024-09-10,split,SIRI,SIRIUS XM HOLDINGS INC,0.1,N/A,N/A,SIRI
2002-05-30,split,SJM,J M SMUCKER CO,0.945,N/A,N/A,SJM
2011-01-25,split,SKT,TANGER INC,2,N/A,N/A,SKT
2004-12-29,split,SKT,TANGER INC,2,N/A,N/A,SKT
2000-12-18,split,SKYW,SKYWEST INC,2,N/A,N/A,SKYW
1998-06-09,split,SKYW,SKYWEST INC,2,N/A,N/A,SKYW
2006-04-10,split,SLB,SLB LIMITED,2,N/A,N/A,SLB
2022-01-24,split,SLG,SL GREEN REALTY CORP,0.97031,N/A,N/A,SLG
2021-01-21,split,SLG,SL GREEN REALTY CORP,0.97165,N/A,N/A,SLG
2017-05-30,split,SLGN,SILGAN HOLDINGS INC,2,N/A,N/A,SLGN
2010-05-04,split,SLGN,SILGAN HOLDINGS INC,2,N/A,N/A,SLGN
2005-09-16,split,SLGN,SILGAN HOLDINGS INC,2,N/A,N/A,SLGN
2003-06-23,split,SLM,SLM CORP,3,N/A,N/A,SLM
1998-01-05,split,SLM,SLM CORP,3.5,N/A,N/A,SLM
2005-04-01,split,SM,SM ENERGY CO,2,N/A,N/A,SM
2000-09-06,split,SM,SM ENERGY CO,2,N/A,N/A,SM
2024-10-01,split,SMCI,SUPER MICRO COMPUTER INC,10,N/A,N/A,SMCI
2005-11-10,split,SMG,SCOTTS MIRACLE-GRO CO,2,N/A,N/A,SMG
2000-09-26,split,SMTC,SEMTECH CORP,2,N/A,N/A,SMTC
1999-09-15,split,SMTC,SEMTECH CORP,2,N/A,N/A,SMTC
1998-01-13,split,SMTC,SEMTECH CORP,2,N/A,N/A,SMTC
2023-07-31,split,SN,SHARKNINJA INC,2779.65744,N/A,N/A,SN
2026-07-20,split,SNEX,STONEX GROUP INC,1.5,N/A,N/A,SNEX
2026-03-23,split,SNEX,STONEX GROUP INC,1.5,N/A,N/A,SNEX
2025-03-24,split,SNEX,STONEX GROUP INC,1.5,N/A,N/A,SNEX
2023-11-27,split,SNEX,STONEX GROUP INC,1.5,N/A,N/A,SNEX
2003-09-24,split,SNPS,SYNOPSYS INC,2,N/A,N/A,SNPS
2005-05-18,split,SPGI,S&P GLOBAL INC,2,N/A,N/A,SPGI
1999-03-09,split,SPGI,S&P GLOBAL INC,2,N/A,N/A,SPGI
2019-08-23,split,SPSC,SPS COMMERCE INC,2,N/A,N/A,SPSC
2002-10-25,split,SPXC,SPX TECHNOLOGIES INC,2,N/A,N/A,SPXC
2023-08-22,split,SRE,SEMPRA,2,N/A,N/A,SRE
2012-07-12,split,SRPT,SAREPTA THERAPEUTICS INC,0.16667,N/A,N/A,SRPT
2004-11-19,split,SSD,SIMPSON MANUFACTURING CO INC,2,N/A,N/A,SSD
2002-08-19,split,SSD,SIMPSON MANUFACTURING CO INC,2,N/A,N/A,SSD
1999-05-24,split,STC,STEWART INFORMATION SERVICES CORP,2,N/A,N/A,STC
1998-08-25,split,STE,STERIS PLC,2,N/A,N/A,STE
2008-03-31,split,STLD,STEEL DYNAMICS INC,2,N/A,N/A,STLD
2006-11-21,split,STLD,STEEL DYNAMICS INC,2,N/A,N/A,STLD
2001-05-31,split,STT,STATE STREET CORP,2,N/A,N/A,STT
2005-05-16,split,STZ,CONSTELLATION BRANDS INC,2,N/A,N/A,STZ
2002-05-14,split,STZ,CONSTELLATION BRANDS INC,2,N/A,N/A,STZ
2001-05-15,split,STZ,CONSTELLATION BRANDS INC,2,N/A,N/A,STZ
2000-04-20,split,SWKS,SKYWORKS SOLUTIONS INC,2,N/A,N/A,SWKS
1999-02-19,split,SWKS,SKYWORKS SOLUTIONS INC,1.5,N/A,N/A,SWKS
1998-05-26,split,SXT,SENSIENT TECHNOLOGIES CORP,2,N/A,N/A,SXT
2004-05-17,split,SYK,STRYKER CORP,2,N/A,N/A,SYK
2000-05-15,split,SYK,STRYKER CORP,2,N/A,N/A,SYK
2008-09-02,split,SYNA,SYNAPTICS INC,1.5,N/A,N/A,SYNA
2000-12-18,split,SYY,SYSCO CORP,2,N/A,N/A,SYY
1998-03-23,split,SYY,SYSCO CORP,2,N/A,N/A,SYY
1998-03-20,split,T,AT&T INC,2,N/A,N/A,T
2007-10-04,split,TAP,MOLSON COORS BEVERAGE CO,2,N/A,N/A,TAP
2012-01-26,split,TDS,TELEPHONE & DATA SYSTEMS INC,1.087,N/A,N/A,TDS
2005-05-16,split,TDS,TELEPHONE & DATA SYSTEMS INC,2,N/A,N/A,TDS
2017-08-01,split,TDW,TIDEWATER INC,0.031,N/A,N/A,TDW
2022-11-30,split,TECH,BIO-TECHNE CORP,4,N/A,N/A,TECH
2000-12-04,split,TECH,BIO-TECHNE CORP,2,N/A,N/A,TECH
1999-09-01,split,TER,TERADYNE INC,2,N/A,N/A,TER
2006-07-17,split,TEX,TEREX CORP,2,N/A,N/A,TEX
1998-08-04,split,TFC,TRUIST FINANCIAL CORP,2,N/A,N/A,TFC
2000-07-20,split,TGT,TARGET CORP,2,N/A,N/A,TGT
1998-05-01,split,TGT,TARGET CORP,2,N/A,N/A,TGT
2012-04-30,split,TGTX,TG THERAPEUTICS INC,0.01778,N/A,N/A,TGTX
2011-07-19,split,TGTX,TG THERAPEUTICS INC,0.02,N/A,N/A,TGTX
2012-10-11,split,THC,TENET HEALTHCARE CORP,0.25,N/A,N/A,THC
2002-07-01,split,THC,TENET HEALTHCARE CORP,1.5,N/A,N/A,THC
2004-01-27,split,THO,THOR INDUSTRIES INC,2,N/A,N/A,THO
2002-07-09,split,THO,THOR INDUSTRIES INC,2,N/A,N/A,THO
1998-04-07,split,THO,THOR INDUSTRIES INC,1.5,N/A,N/A,THO
1998-06-16,split,TILE,INTERFACE INC,2,N/A,N/A,TILE
2018-11-07,split,TJX,TJX COMPANIES INC,2,N/A,N/A,TJX
2012-02-03,split,TJX,TJX COMPANIES INC,2,N/A,N/A,TJX
2002-05-09,split,TJX,TJX COMPANIES INC,2,N/A,N/A,TJX
1998-06-26,split,TJX,TJX COMPANIES INC,2,N/A,N/A,TJX
2013-05-01,split,TMUS,T-MOBILE US INC,0.5,N/A,N/A,TMUS
2005-07-11,split,TOL,TOLL BROTHERS INC,2,N/A,N/A,TOL
2002-04-01,split,TOL,TOLL BROTHERS INC,2,N/A,N/A,TOL
2025-12-23,split,TPL,TEXAS PACIFIC LAND CORP,3,N/A,N/A,TPL
2024-03-27,split,TPL,TEXAS PACIFIC LAND CORP,3,N/A,N/A,TPL
2007-07-13,split,TPL,TEXAS PACIFIC LAND CORP,5,N/A,N/A,TPL
2005-04-05,split,TPR,TAPESTRY INC,2,N/A,N/A,TPR
2003-10-02,split,TPR,TAPESTRY INC,2,N/A,N/A,TPR
2002-07-05,split,TPR,TAPESTRY INC,2,N/A,N/A,TPR
2026-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2025-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2024-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2023-03-03,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2022-03-04,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2021-03-04,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2020-03-02,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2019-03-04,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2018-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2017-03-03,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2016-03-04,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2015-03-06,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2014-02-28,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2013-03-01,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2012-03-02,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2010-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2009-03-06,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2008-03-06,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2007-03-07,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2006-03-08,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2005-03-09,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2004-02-27,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2003-02-28,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2002-03-01,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2001-03-02,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2000-03-03,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
1999-03-05,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
1998-07-14,split,TR,TOOTSIE ROLL INDUSTRIES INC,2,N/A,N/A,TR
1998-03-06,split,TR,TOOTSIE ROLL INDUSTRIES INC,1.03,N/A,N/A,TR
2020-09-15,split,TREX,TREX CO INC,2,N/A,N/A,TREX
2018-06-19,split,TREX,TREX CO INC,2,N/A,N/A,TREX
2014-05-08,split,TREX,TREX CO INC,2,N/A,N/A,TREX
2013-03-21,split,TRMB,TRIMBLE INC,2,N/A,N/A,TRMB
2007-02-23,split,TRMB,TRIMBLE INC,2,N/A,N/A,TRMB
2004-03-05,split,TRMB,TRIMBLE INC,1.5,N/A,N/A,TRMB
1998-03-31,split,TRMK,TRUSTMARK CORP,2,N/A,N/A,TRMK
2014-06-20,split,TRN,TRINITY INDUSTRIES INC,2,N/A,N/A,TRN
2006-06-12,split,TRN,TRINITY INDUSTRIES INC,1.5,N/A,N/A,TRN
2006-06-26,split,TROW,PRICE T ROWE GROUP INC,2,N/A,N/A,TROW
1998-05-01,split,TROW,PRICE T ROWE GROUP INC,2,N/A,N/A,TROW
2015-06-04,split,TRU,TRANSUNION,1.333,N/A,N/A,TRU
1998-05-12,split,TRV,TRAVELERS COMPANIES INC,2,N/A,N/A,TRV
2024-12-20,split,TSCO,TRACTOR SUPPLY CO,5,N/A,N/A,TSCO
2013-09-27,split,TSCO,TRACTOR SUPPLY CO,2,N/A,N/A,TSCO
2010-09-03,split,TSCO,TRACTOR SUPPLY CO,2,N/A,N/A,TSCO
2003-08-22,split,TSCO,TRACTOR SUPPLY CO,2,N/A,N/A,TSCO
2002-08-20,split,TSCO,TRACTOR SUPPLY CO,2,N/A,N/A,TSCO
2022-08-25,split,TSLA,TESLA INC,3,N/A,N/A,TSLA
2020-08-31,split,TSLA,TESLA INC,5,N/A,N/A,TSLA
2005-09-02,split,TT,TRANE TECHNOLOGIES PLC,2,N/A,N/A,TT
2016-09-19,split,TTC,TORO CO,2,N/A,N/A,TTC
2012-07-02,split,TTC,TORO CO,2,N/A,N/A,TTC
2005-04-13,split,TTC,TORO CO,2,N/A,N/A,TTC
2003-04-15,split,TTC,TORO CO,2,N/A,N/A,TTC
2021-06-17,split,TTD,TRADE DESK INC,10,N/A,N/A,TTD
2024-09-09,split,TTEK,TETRA TECH INC,5,N/A,N/A,TTEK
2001-12-18,split,TTEK,TETRA TECH INC,1.25,N/A,N/A,TTEK
1999-06-16,split,TTEK,TETRA TECH INC,1.25,N/A,N/A,TTEK
1998-09-16,split,TTEK,TETRA TECH INC,1.25,N/A,N/A,TTEK
2005-04-12,split,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,1.5,N/A,N/A,TTWO
2000-05-23,split,TXN,TEXAS INSTRUMENTS INC,2,N/A,N/A,TXN
1999-08-17,split,TXN,TEXAS INSTRUMENTS INC,2,N/A,N/A,TXN
2004-06-14,split,TXNM,TXNM ENERGY INC,1.5,N/A,N/A,TXNM
2005-09-26,split,TXRH,TEXAS ROADHOUSE INC,2,N/A,N/A,TXRH
2007-08-27,split,TXT,TEXTRON INC,2,N/A,N/A,TXT
1998-03-30,split,UBSI,UNITED BANKSHARES INC,2,N/A,N/A,UBSI
2011-06-20,split,UCB,UNITED COMMUNITY BANKS INC,0.2,N/A,N/A,UCB
2004-04-29,split,UCB,UNITED COMMUNITY BANKS INC,1.5,N/A,N/A,UCB
2002-05-30,split,UCB,UNITED COMMUNITY BANKS INC,2,N/A,N/A,UCB
2017-11-15,split,UFPI,UFP INDUSTRIES INC,3,N/A,N/A,UFPI
2014-09-08,split,UGI,UGI CORP,1.5,N/A,N/A,UGI
2005-05-25,split,UGI,UGI CORP,2,N/A,N/A,UGI
2003-04-02,split,UGI,UGI CORP,1.5,N/A,N/A,UGI
2009-12-16,split,UHS,UNIVERSAL HEALTH SERVICES INC,2,N/A,N/A,UHS
2001-06-04,split,UHS,UNIVERSAL HEALTH SERVICES INC,2,N/A,N/A,UHS
2006-05-31,split,UMBF,UMB FINANCIAL CORP,2,N/A,N/A,UMBF
2004-04-20,split,UNFI,UNITED NATURAL FOODS INC,2,N/A,N/A,UNFI
2005-05-31,split,UNH,UNITEDHEALTH GROUP INC,2,N/A,N/A,UNH
2003-06-19,split,UNH,UNITEDHEALTH GROUP INC,2,N/A,N/A,UNH
2000-12-26,split,UNH,UNITEDHEALTH GROUP INC,2,N/A,N/A,UNH
2014-06-09,split,UNP,UNION PACIFIC CORP,2,N/A,N/A,UNP
2008-05-29,split,UNP,UNION PACIFIC CORP,2,N/A,N/A,UNP
2005-09-26,split,URBN,URBAN OUTFITTERS INC,2,N/A,N/A,URBN
2004-07-12,split,URBN,URBAN OUTFITTERS INC,2,N/A,N/A,URBN
2003-09-22,split,URBN,URBAN OUTFITTERS INC,2,N/A,N/A,URBN
1999-04-16,split,USB,US BANCORP,3,N/A,N/A,USB
2024-07-15,split,USLM,UNITED STATES LIME & MINERALS INC,5,N/A,N/A,USLM
2009-09-23,split,UTHR,UNITED THERAPEUTICS CORP,2,N/A,N/A,UTHR
2015-03-19,split,V,VISA INC,4,N/A,N/A,V
2013-10-16,split,VCEL,VERICEL CORP,0.05,N/A,N/A,VCEL
2010-02-18,split,VCEL,VERICEL CORP,0.125,N/A,N/A,VCEL
2013-12-23,split,VFC,V F CORP,4,N/A,N/A,VFC
2006-10-17,split,VIAV,VIAVI SOLUTIONS INC,0.125,N/A,N/A,VIAV
2000-03-13,split,VIAV,VIAVI SOLUTIONS INC,2,N/A,N/A,VIAV
1999-12-30,split,VIAV,VIAVI SOLUTIONS INC,2,N/A,N/A,VIAV
1999-07-27,split,VIAV,VIAVI SOLUTIONS INC,2,N/A,N/A,VIAV
2005-12-16,split,VLO,VALERO ENERGY CORP,2,N/A,N/A,VLO
2004-10-08,split,VLO,VALERO ENERGY CORP,2,N/A,N/A,VLO
2012-05-09,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2011-05-04,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2010-05-05,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2009-05-06,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2008-05-07,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2007-05-09,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2006-05-04,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2005-05-04,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2003-04-30,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2002-05-20,split,VLY,VALLEY NATIONAL BANCORP,1.25,N/A,N/A,VLY
2001-05-02,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
2000-05-03,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
1999-05-05,split,VLY,VALLEY NATIONAL BANCORP,1.05,N/A,N/A,VLY
1998-05-19,split,VLY,VALLEY NATIONAL BANCORP,1.25,N/A,N/A,VLY
1999-03-11,split,VMC,VULCAN MATERIALS CO,3,N/A,N/A,VMC
2009-09-10,split,VRSK,VERISK ANALYTICS INC,50,N/A,N/A,VRSK
1999-12-07,split,VRSN,VERISIGN INC,2,N/A,N/A,VRSN
1999-06-01,split,VRSN,VERISIGN INC,2,N/A,N/A,VRSN
2000-08-24,split,VRTX,VERTEX PHARMACEUTICALS INC,2,N/A,N/A,VRTX
2000-09-01,split,VSAT,VIASAT INC,2,N/A,N/A,VSAT
2016-08-04,split,VSEC,VSE CORP,2,N/A,N/A,VSEC
2007-06-29,split,VSEC,VSE CORP,2,N/A,N/A,VSEC
1998-01-08,split,VSEC,VSE CORP,1.25,N/A,N/A,VSEC
2000-06-12,split,VSH,VISHAY INTERTECHNOLOGY INC,1.5,N/A,N/A,VSH
1999-06-23,split,VSH,VISHAY INTERTECHNOLOGY INC,1.25,N/A,N/A,VSH
2003-10-09,split,VTRS,VIATRIS INC,1.5,N/A,N/A,VTRS
2003-01-28,split,VTRS,VIATRIS INC,1.5,N/A,N/A,VTRS
1998-06-30,split,VZ,VERIZON COMMUNICATIONS INC,2,N/A,N/A,VZ
2013-06-12,split,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,2,N/A,N/A,WAB
2005-02-02,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
2004-02-04,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
2003-02-05,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
2002-02-06,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
2001-02-07,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
1999-02-10,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
1998-02-10,split,WAFD,WAFD INC,1.1,N/A,N/A,WAFD
2000-08-28,split,WAT,WATERS CORP,2,N/A,N/A,WAT
1999-06-11,split,WAT,WATERS CORP,2,N/A,N/A,WAT
2024-05-15,split,WAY,WAYSTAR HOLDING CORP,0.605,N/A,N/A,WAY
2014-08-07,split,WBD,WARNER BROS DISCOVERY INC,2,N/A,N/A,WBD
1999-05-11,split,WCC,WESCO INTERNATIONAL INC,57.8,N/A,N/A,WCC
2011-03-02,split,WEC,WEC ENERGY GROUP INC,2,N/A,N/A,WEC
2003-10-01,split,WERN,WERNER ENTERPRISES INC,1.25,N/A,N/A,WERN
2002-03-15,split,WERN,WERNER ENTERPRISES INC,1.33333,N/A,N/A,WERN
1998-05-14,split,WERN,WERNER ENTERPRISES INC,1.25,N/A,N/A,WERN
2006-08-14,split,WFC,WELLS FARGO & COMPANY,2,N/A,N/A,WFC
2014-03-19,split,WLK,WESTLAKE CORP,2,N/A,N/A,WLK
1999-06-01,split,WLY,JOHN WILEY & SONS INC,2,N/A,N/A,WLY
1998-10-19,split,WLY,JOHN WILEY & SONS INC,2,N/A,N/A,WLY
2020-02-28,split,WMG,WARNER MUSIC GROUP CORP,477242.61467,N/A,N/A,WMG
2024-02-26,split,WMT,WALMART INC,3,N/A,N/A,WMT
1999-04-20,split,WMT,WALMART INC,2,N/A,N/A,WMT
2024-07-11,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2022-03-24,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2019-04-03,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2006-04-05,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2005-04-11,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2003-08-28,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2002-07-03,split,WRB,BERKLEY W R CORP,1.5,N/A,N/A,WRB
2015-05-19,split,WSFS,WSFS FINANCIAL CORP,3,N/A,N/A,WSFS
2024-07-09,split,WSM,WILLIAMS SONOMA INC,2,N/A,N/A,WSM
2002-05-10,split,WSM,WILLIAMS SONOMA INC,2,N/A,N/A,WSM
1998-05-18,split,WSM,WILLIAMS SONOMA INC,2,N/A,N/A,WSM
1998-08-17,split,WSO,WATSCO INC,1.5,N/A,N/A,WSO
2013-09-27,split,WST,WEST PHARMACEUTICAL SERVICES INC,2,N/A,N/A,WST
2004-09-29,split,WST,WEST PHARMACEUTICAL SERVICES INC,2,N/A,N/A,WST
2002-03-15,split,WTFC,WINTRUST FINANCIAL CORP,1.5,N/A,N/A,WTFC
2013-09-03,split,WTRG,ESSENTIAL UTILITIES INC,1.25,N/A,N/A,WTRG
2005-12-02,split,WTRG,ESSENTIAL UTILITIES INC,1.33333,N/A,N/A,WTRG
2003-12-02,split,WTRG,ESSENTIAL UTILITIES INC,1.25,N/A,N/A,WTRG
2001-12-03,split,WTRG,ESSENTIAL UTILITIES INC,1.25,N/A,N/A,WTRG
2000-12-04,split,WTRG,ESSENTIAL UTILITIES INC,1.25,N/A,N/A,WTRG
1998-01-13,split,WTRG,ESSENTIAL UTILITIES INC,1.33333,N/A,N/A,WTRG
2016-01-05,split,WTW,WILLIS TOWERS WATSON PLC,0.3775,N/A,N/A,WTW
2008-02-15,split,WWD,WOODWARD INC,2,N/A,N/A,WWD
2006-02-15,split,WWD,WOODWARD INC,3,N/A,N/A,WWD
1998-06-02,split,XEL,XCEL ENERGY INC,2,N/A,N/A,XEL
2001-07-19,split,XOM,EXXON MOBIL CORP,2,N/A,N/A,XOM
2011-09-02,split,XPO,XPO INC,0.25,N/A,N/A,XPO
2006-07-18,split,XRAY,DENTSPLY SIRONA INC,2,N/A,N/A,XRAY
2002-02-01,split,XRAY,DENTSPLY SIRONA INC,1.5,N/A,N/A,XRAY
2007-06-27,split,YUM,YUM BRANDS INC,2,N/A,N/A,YUM
2002-06-18,split,YUM,YUM BRANDS INC,2,N/A,N/A,YUM
2004-08-26,split,ZBRA,ZEBRA TECHNOLOGIES CORP,1.5,N/A,N/A,ZBRA
2003-08-22,split,ZBRA,ZEBRA TECHNOLOGIES CORP,1.5,N/A,N/A,ZBRA
